47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,51.93,50.1,41.63,31.9,41.48,10.524,20,34.52,35.84,46.9,52.1,52.6,53.6,52.6,48.57,43.9,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,51.93,50.1,41.63,31.9,41.48,10.524,20,34.52,35.84,46.9,52.1,52.6,53.6,52.6,48.57,43.9,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,53.66,52.761,48,49.25,41.48,42.11,49.2,48.5,51.33,46.9,52.1,52.6,53.6,52.6,48.57,43.9,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,51.93,50.1,41.63,31.9,41.48,10.524,20,34.52,35.84,46.9,52.1,52.6,53.6,52.6,48.57,43.9,61.15,60.96,60,41.99,60,60.96,60.96,60.96,62.89,61.15,60.96,60.96,59,37.99,37.99,59,60.96,61.15,62.89,98.9,98.9,98.9,62.89,62.89,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,48.98,47.93,35,30.75,30,10.524,20,29.28,30.75,37.47,30,50.98,52.78,52.6,48.57,43.9,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,48.98,47.93,35,30.75,30,10.524,20,29.28,30.75,37.47,30,50.98,52.78,52.6,48.57,43.9,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,48.98,47.93,35,30.75,30,10.524,20,29.28,30.75,37.47,30,50.98,52.78,52.6,48.57,43.9,61.15,60.96,60,41.99,60,60.96,60.96,60.96,62.89,61.15,60.96,60.96,59,37.99,37.99,59,60.96,61.15,62.89,98.9,98.9,98.9,62.89,62.89,47.1,41.98,38.925,38.7,37.03,38,43.24,48.6,48.98,47.93,35,30.75,30,10.524,20,29.28,30.75,37.47,30,50.98,52.78,52.6,48.57,43.9
43.48,39.95,35.74,38,35.404,37.47,43.6,52,54.23,39.41,49.79,40.16,14.579,10,46.69,23.519,48.02,46.03,53.66,53.93,54.93,54.54,50.29,46.1,43.48,39.95,35.74,38,35.404,37.47,43.6,49.93,49,38.28,20,10,14.579,10,10,20,35,46.03,53.66,53.93,54.93,54.54,50.29,46.1,43.48,39.95,35.74,38,35.404,37.47,43.6,52,54.23,55.5,49.79,49.98,47.56,47.52,51.34,54.44,54.17,49.14,53.66,53.93,54.93,54.54,50.29,46.1,43.48,39.95,35.74,38,35.404,37.47,43.6,49.93,49,38.28,20,10,14.579,10,10,20,35,46.03,53.66,53.93,54.93,54.54,50.29,46.1,43.99,32.99,26.35,26.35,26.35,26.35,41.99,60.4,61.15,60.96,60.4,40,29.38,24.59,26.35,26.35,40.01,60.96,61.15,62.89,98.9,98.9,62.89,61.15,43.48,39.95,35.74,38,35.404,37.47,42.49,41.63,41.15,35,20,10,14.579,10,10,20,35,46.03,50.39,52.9,54.93,54.54,50.29,46.1,43.48,39.95,35.74,38,35.404,37.47,42.49,41.63,41.15,35,20,10,14.579,10,10,20,35,46.03,50.39,52.9,54.93,54.54,50.29,46.1,43.48,39.95,35.74,38,35.404,37.47,42.49,41.63,41.15,35,20,10,14.579,10,10,20,35,46.03,50.39,52.9,54.93,54.54,50.29,46.1,43.99,32.99,26.35,26.35,26.35,26.35,41.99,60.4,61.15,60.96,60.4,40,29.38,24.59,26.35,26.35,40.01,60.96,61.15,62.89,98.9,98.9,62.89,61.15,43.48,39.95,35.74,38,35.404,37.47,42.49,41.63,41.15,35,20,10,14.579,10,10,20,35,46.03,50.39,52.9,54.93,54.54,50.29,46.1
45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,53.52,53,48.277,46.5,35,30,39.96,48.6,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,53.52,53,48.277,46.5,35,30,39.96,48.6,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,53.52,53,48.277,46.5,40.43,41.99,46.5,49.39,50.6,50.27,52.69,54.44,56.05,57.3,51.459,47.43,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,53.52,53,48.277,46.5,35,30,39.96,48.6,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,60.96,60.96,48.99,50,55,55,55,60.96,61.15,60.99,60.96,50.99,50.99,43,43,50.99,55.99,61.15,62.89,98.9,100.67,100.52,98.9,62.89,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,50.39,49.12,42.37,39.98,35,30,39.96,42.64,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,50.39,49.12,42.37,39.98,35,30,39.96,42.64,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,50.39,49.12,42.37,39.98,35,30,39.96,42.64,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43,60.96,60.96,48.99,50,55,55,55,60.96,61.15,60.99,60.96,50.99,50.99,43,43,50.99,55.99,61.15,62.89,98.9,100.67,100.52,98.9,62.89,45.11,41.72,39.98,40.12,41.72,41.44,45.9,50.4,50.39,49.12,42.37,39.98,35,30,39.96,42.64,50.6,50.27,52.69,54.44,64.423,62.439,51.459,47.43
48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,48.3,50.97,49.9,46,42.724,46,49.4,51.27,43.3,46.91,47.46,48.3,54,48.13,43.96,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,61.15,61.15,60.96,60.96,60.96,60.96,60.96,60.96,61.99,61.15,60.99,60.96,61.15,60.96,60.96,60.96,60.96,61.15,62.89,98.9,100.52,98.9,98.9,84.02,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96,61.15,61.15,60.96,60.96,60.96,60.96,60.96,60.96,61.99,61.15,60.99,60.96,61.15,60.96,60.96,60.96,60.96,61.15,62.89,98.9,100.52,98.9,98.9,84.02,48.06,43.63,41.58,41.5,42.3,38.65,39.01,42.016,42.9,43.54,34.5,10,0,0,0,8.566,34.5,43.3,46.91,47.46,54.12,54.13,48.13,43.96
51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,61.15,61.15,60.96,60.96,60.96,60.96,60.96,60.96,61.99,61.15,61.15,60.96,60.96,55.99,42.99,50.99,60.4,60.96,61.15,62.89,100.52,100.52,98.9,98.9,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51,61.15,61.15,60.96,60.96,60.96,60.96,60.96,60.96,61.99,61.15,61.15,60.96,60.96,55.99,42.99,50.99,60.4,60.96,61.15,62.89,100.52,100.52,98.9,98.9,51.91,44.46,43.91,43.91,43.79,43.91,43.63,42.3,39.97,37.75,34.33,31.975,31.18,23.132,23.983,25.991,33.878,39.578,46.91,51.81,64.99,75,64.99,53.51
49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,44.469,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,61.28,61.28,61.28,61.28,61.28,61.28,61.08,61.28,63.03,63.03,61.28,61.28,61.28,61.28,61.08,61.08,61.28,63.03,63.99,99.71,101.5,101.5,101.32,99.71,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09,61.28,61.28,61.28,61.28,61.28,61.28,61.08,61.28,63.03,63.03,61.28,61.28,61.28,61.28,61.08,61.08,61.28,63.03,63.99,99.71,101.5,101.5,101.32,99.71,49.02,44.52,40.83,40.83,42.08,46,48.43,49,51.49,50.43,47.93,46.676,43.52,41.33,44.52,48,50.93,49.52,53.77,54.28,63,70.3,61.073,50.09
49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,61.28,61.28,61.28,61.08,61.08,61.08,61.08,61.08,61.28,61.08,61.08,61.08,61.08,45,29.23,45,47.99,61.08,61.28,63.03,99.71,99.71,99.71,63.03,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55,61.28,61.28,61.28,61.08,61.08,61.08,61.08,61.08,61.28,61.08,61.08,61.08,61.08,45,29.23,45,47.99,61.08,61.28,63.03,99.71,99.71,99.71,63.03,49.86,44.261,43.24,43.24,43.02,43.72,42.03,43.02,41.29,39.032,35,32.724,32,23.254,23.188,28.32,34.02,40,46.93,52.6,60.99,74.99,75,55
54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.75,44.551,43.52,48.382,53.25,55.01,53.801,55.011,55,63.03,74.89,65,54.9,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.382,53.25,55.01,53.801,55.011,55,63.03,74.89,65,54.9,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.75,44.551,43.52,50.63,53.25,55.01,53.801,55.011,55,60.99,65.99,53.86,51.14,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.382,53.25,55.01,53.801,55.011,55,63.03,74.89,65,54.9,61.28,61.08,61.08,61.08,61.08,61.08,61.08,61.08,63.03,61.28,61.28,61.08,61.08,61.08,60,61.08,61.08,61.08,61.28,61.28,63.03,63.03,63.03,61.08,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.11,52.31,55.01,53.801,55.011,55,63.03,74.89,65,54.9,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.11,52.31,55.01,53.801,55.011,55,63.03,74.89,65,54.9,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.11,52.31,55.01,53.801,55.011,55,63.03,74.89,65,54.9,61.28,61.08,61.08,61.08,61.08,61.08,61.08,61.08,63.03,61.28,61.28,61.08,61.08,61.08,60,61.08,61.08,61.08,61.28,61.28,63.03,63.03,63.03,61.08,54.29,49.02,44.93,44.43,48.51,45.19,50.47,54.5,58.283,55,52.104,48.39,44.551,43.52,48.11,52.31,55.01,53.801,55.011,55,63.03,74.89,65,54.9
49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,65.55,59.207,60,52.99,46.79,55.01,59.12,59.71,57,58.986,61.813,63.03,75.99,63.03,54,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,65.55,59.207,60,52.99,46.79,55.01,59.12,59.71,57,58.986,61.813,63.03,75.99,63.03,54,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,65.55,59.207,60,52.99,46.79,55.01,59.12,59.71,57,58.986,61.813,63.03,75.99,55.01,54,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,65.55,59.207,60,52.99,46.79,55.01,59.12,59.71,57,58.986,61.813,63.03,75.99,63.03,54,52.99,45.43,43.24,41.44,41.23,43.58,45.93,61.08,61.28,61.08,61.08,61.08,50.99,47.99,50.99,61.08,60.4,61.08,61.28,63.03,63.03,63.03,63.03,61.08,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,49.37,45.52,43.74,42.6,41.7,43.74,46.52,59.71,53.7,58.986,61.813,63.03,75.99,63.03,54,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,49.37,45.52,43.74,42.6,41.7,43.74,46.52,59.71,53.7,58.986,61.813,63.03,75.99,63.03,54,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,64.24,49.37,45.52,43.74,42.6,41.7,43.74,46.52,59.71,53.7,58.986,61.813,63.03,75.99,63.03,54,52.99,45.43,43.24,41.44,41.23,43.58,45.93,61.08,61.28,61.08,61.08,61.08,50.99,47.99,50.99,61.08,60.4,61.08,61.28,63.03,63.03,63.03,63.03,61.08,49.05,45.43,43.24,41.44,41.23,43.58,45.93,52.33,0,0,0,0,0,0,0,0,59.71,53.7,58.986,61.813,63.03,75.99,63.03,54
50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,56,57.2,52.11,54,51.31,44.43,53.05,54.93,58.511,55.12,55.7,57.2,58.11,70,57.71,50.91,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,56,57.2,52.11,54,51.31,44.43,53.05,54.93,58.511,55.12,55.7,57.2,58.11,70,57.71,50.91,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,56,57.2,52.11,54,51.31,50.05,53.05,54.93,58.511,55.12,55.7,57.2,58.11,68.63,53.01,50.91,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,56,57.2,52.11,54,51.31,44.43,53.05,54.93,58.511,55.12,55.7,57.2,58.11,70,57.71,50.91,61.08,44.52,43.24,42.08,42.74,42.58,45.02,61.08,61.28,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.28,61.28,63.03,63.03,70,63.03,61.28,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,54.25,51.7,45.52,41.24,41.24,39,41.24,42.28,49.16,49.71,55.7,57.2,58.11,70,57.71,50.91,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,54.25,51.7,45.52,41.24,41.24,39,41.24,42.28,49.16,49.71,55.7,57.2,58.11,70,57.71,50.91,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,54.25,51.7,45.52,41.24,41.24,39,41.24,42.28,49.16,49.71,55.7,57.2,58.11,70,57.71,50.91,61.08,44.52,43.24,42.08,42.74,42.58,45.02,61.08,61.28,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.08,61.28,61.28,63.03,63.03,70,63.03,61.28,50.62,44.52,43.24,42.08,42.74,42.58,45.02,50,54.25,51.7,45.52,41.24,41.24,39,41.24,42.28,49.16,49.71,55.7,57.2,58.11,70,57.71,50.91
50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,45.38,48.82,42.7,41.1,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,61.08,61.08,52.99,47.99,47.99,47.99,50.99,61.08,61.28,61.08,61.08,61.08,61.08,57.99,51.99,58.8,60.4,61.08,61.28,63.03,63.03,63.03,63.03,61.28,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7,61.08,61.08,52.99,47.99,47.99,47.99,50.99,61.08,61.28,61.08,61.08,61.08,61.08,57.99,51.99,58.8,60.4,61.08,61.28,63.03,63.03,63.03,63.03,61.28,50.614,43.53,42.18,41.798,42.41,41.4,41.4,41.63,43.4,50.16,51.383,50.6,47.39,41.4,43.4,45.19,50.585,48.66,51.79,53.93,63.03,68.98,57.71,52.7
48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,52.99,66,57.34,50.84,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,61.28,61.28,61.28,52.99,50.99,50.99,47.99,61.28,61.28,61.28,60.4,51.99,60,46.99,51.99,61.28,61.28,61.28,63.03,63.03,63.03,66,63.03,61.28,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39,61.28,61.28,61.28,52.99,50.99,50.99,47.99,61.28,61.28,61.28,60.4,51.99,60,46.99,51.99,61.28,61.28,61.28,63.03,63.03,63.03,66,63.03,61.28,48.93,43.18,42.9,39.88,43.18,45.53,43.18,43.18,42.9,42.9,42.9,42.9,41.35,33.09,38.9,41.1,45.4,45.9,46.4,51.01,54.25,66,57.34,52.39
46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54.19,54.462,51,50.652,52.91,58.41,60.99,57,57.34,57.94,60.99,65.66,57.24,51.74,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,61.05,61.05,61.05,61.05,61.05,61.05,60.4,61.05,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,63,63,63,65.744,63,61.25,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74,61.05,61.05,61.05,61.05,61.05,61.05,60.4,61.05,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,61.25,63,63,63,65.744,63,61.25,46.4,41.832,40.98,38.474,39.339,40.017,45.95,51.74,60.61,57.34,54,54.462,47.39,44.9,51.81,53.63,60.99,57,57.34,57.94,63,65.744,57.24,51.74
48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,50.55,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,50.55,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,50.55,50.442,52.99,57.34,57.34,52.92,52.68,53.28,56.38,57.66,52.35,51,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,50.55,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,61.25,61.05,50.99,61.05,58.8,50.99,60.4,61.05,61.25,61.25,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.25,63,63,63,63,63,61.25,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,48.25,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,48.25,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,48.63,43.553,41.13,40,40,40,45.18,49.18,56,54,52.65,51.47,48.25,47.85,52.99,57.34,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51,61.25,61.05,50.99,61.05,58.8,50.99,60.4,61.05,61.25,61.25,61.05,61.05,61.05,61.05,61.05,61.05,61.05,61.25,63,63,63,63,63,61.25,48.63,43.553,41.13,40,40,40,45.18,49.18,24.95,24.95,24.95,24.95,24.95,24.95,24.95,24.95,57.34,52.92,52.68,53.28,56.38,59.53,52.35,51
48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,51.61,49.1,46.18,51,53.78,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,51.61,49.1,46.18,51,53.78,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,51.61,49.1,50,51,53.78,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,51.61,49.1,46.18,51,53.78,54.93,52.18,52.18,53.18,53.65,54.38,52.2,50.79,61.05,61.05,59,47.99,58.54,59,60.4,61.05,61.25,61.25,61.25,61.05,61.05,59,61.05,61.05,61.05,61.25,61.25,63,63,63,63,61.25,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,50.05,45.62,43.68,44.68,52.23,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,50.05,45.62,43.68,44.68,52.23,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,55,51.68,51.67,50.05,45.62,43.68,44.68,52.23,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79,61.05,61.05,59,47.99,58.54,59,60.4,61.05,61.25,61.25,61.25,61.05,61.05,59,61.05,61.05,61.05,61.25,61.25,63,63,63,63,61.25,48.55,43.341,41.5,40.05,40.05,39.66,44.86,49.18,23.99,23.99,23.99,23.99,23.99,23.99,23.99,23.99,55.71,52.18,52.18,53.18,53.65,54.38,52.2,50.79
